16:41:01.977 [org.edgefog.simulation.SimulationRunner.main()] WARN  o.e.o.DeepLearningOffloadingController - Fewer UAVs available (3) than model was configured for (5)
16:41:02.023 [org.edgefog.simulation.SimulationRunner.main()] WARN  o.e.o.DeepLearningOffloadingController - Fewer UAVs available (3) than model was configured for (5)
16:41:02.038 [org.edgefog.simulation.SimulationRunner.main()] WARN  o.e.o.DeepLearningOffloadingController - Fewer UAVs available (3) than model was configured for (5)
16:41:02.124 [org.edgefog.simulation.SimulationRunner.main()] WARN  o.e.o.DeepLearningOffloadingController - Fewer UAVs available (3) than model was configured for (5)
16:41:02.218 [org.edgefog.simulation.SimulationRunner.main()] WARN  o.e.o.DeepLearningOffloadingController - Fewer UAVs available (3) than model was configured for (5)
16:41:02.264 [org.edgefog.simulation.SimulationRunner.main()] WARN  o.e.o.DeepLearningOffloadingController - Fewer UAVs available (3) than model was configured for (5)
16:41:02.279 [org.edgefog.simulation.SimulationRunner.main()] WARN  o.e.o.DeepLearningOffloadingController - Fewer UAVs available (3) than model was configured for (5)
16:41:02.295 [org.edgefog.simulation.SimulationRunner.main()] WARN  o.e.o.DeepLearningOffloadingController - Fewer UAVs available (3) than model was configured for (5)
16:41:02.382 [org.edgefog.simulation.SimulationRunner.main()] WARN  o.e.o.DeepLearningOffloadingController - Fewer UAVs available (3) than model was configured for (5)
16:41:02.442 [org.edgefog.simulation.SimulationRunner.main()] WARN  o.e.o.DeepLearningOffloadingController - Fewer UAVs available (3) than model was configured for (5)
16:41:02.459 [org.edgefog.simulation.SimulationRunner.main()] WARN  o.e.o.DeepLearningOffloadingController - Fewer UAVs available (3) than model was configured for (5)
16:41:02.539 [org.edgefog.simulation.SimulationRunner.main()] WARN  o.e.o.DeepLearningOffloadingController - Fewer UAVs available (3) than model was configured for (5)
16:41:02.602 [org.edgefog.simulation.SimulationRunner.main()] WARN  o.e.o.DeepLearningOffloadingController - Fewer UAVs available (3) than model was configured for (5)
